39.107161333627644,17.629276767590156
33.981336124257425,9.844833766926886
29.597500801552496,25.519613420431547
35.660217618010215,36.76912180702996
35.36662783526643,0.6182146117896914
49.19040221075954,45.33034378888762
12.846471579094827,30.95996152334304
22.50825494910358,36.47443438801582
12.430421482993943,32.446244045686576
47.23708781242632,21.14278314936237
10.853957386800396,13.237818569848958
0.2713231350288503,21.52375155545392
37.437835977217574,39.16938131552428
44.84039894632049,47.54808742306703
36.35176424781686,20.58499376848245
35.190892183228414,2.0185700443943686
13.858583201587388,6.216156152339597
9.551089579398903,46.38187576079565
22.26850334231051,19.944638752534633
30.64663645812503,37.08750830650435
