-20.591174619845898,22.577196266993084
-29.561639630008596,-94.47838380114526
39.934635173345775,-76.827400247255
-30.922383835446045,-26.73980030070676
39.17936786475637,-65.7172415531973
-26.047044028216515,4.193767770976353
-63.71268492558123,-36.29244319473249
36.164414251707086,-18.098558549765855
-62.037425051558834,-88.15398802373176
-52.51703576514398,0.791964154198932
55.34313523277724,82.84147098722498
68.38531416112194,-58.28334023505256
80.60181525840238,-41.247409481500355
81.41323122055955,-22.5044880583531
-30.33198218051709,15.23350317076213
57.23007660149324,-8.689252837566496
-23.987142945442585,54.32815331091052
48.05349575088012,-81.79987641878796
-28.713935333730312,-54.93158301578338
-34.356716927349865,-63.59115740505946
63.16961997988503,12.077134852763184
-98.14276006580654,-65.22729942391265
46.06552364108414,36.94050258328144
-54.81733492736749,90.83472504857185
61.8264378712808,-34.70871585502581
97.28698300739171,7.666782458545729
-41.1819866778584,9.219577105992393
67.31816039844225,-77.99013779344975
34.711730905740154,88.8757248842779
-18.52926533294005,98.09711860124192
-56.8124874847001,-61.3046203787602
75.67643243796073,-10.796377635849241
67.89357889175541,46.374832658421596
33.211333254008146,-46.979262984651434
-2.6482111212154047,-33.186392626092655
93.92546898113368,16.719167202024543
-57.25939398487463,52.756810195838135
-19.73142419917625,-85.14774509330645
-87.89746361421163,-70.71465066410246
-36.679436889475085,-12.904664861484893
64.70769016752477,-53.45220998257202
90.61213511523279,-12.850494313899175
87.56250364152778,72.74733020058969
-20.851366479813805,-43.21120548205178
-33.63162455325217,-63.46878865491035
-72.78932303263319,62.53756789813916
-95.97634486025058,-8.08653501837513
2.66499186132112,-76.29505688743525
58.75043830778443,72.20129027627264
14.870452185173699,-52.84046624420149
